Time	ECG	ECG_Normalized	Heart_Rate	EDA
0.0 349.0 500 0.0 306.0
22.0 349.0 0 0.0 306.0
44.0 349.0 0 0.15591988836135995 306.0
65.0 349.0 0 0.3118397767227199 306.0
87.0 349.0 0 0.46775966508407985 306.0
109.0 365.0 0 0.6236795534454398 306.0
130.0 365.0 0 0.7795994418067997 306.0
153.0 365.0 0 0.9355193301681597 306.0
173.0 367.0 0 1.0914392185295196 306.0
193.0 381.0 0 1.2473591068908796 306.0
214.0 360.0 0 1.4032789952522395 306.0
233.0 360.0 0 1.5591988836135995 306.0
254.0 360.0 0 1.7151187719749594 306.0
294.0 360.0 0 1.8710386603363194 306.0
314.0 305.0 0 2.0269585486976793 306.0
336.0 327.0 0 2.1828784370590393 306.0
357.0 342.0 0 2.3387983254203992 306.0
378.0 343.0 0 2.494718213781759 306.0
399.0 343.0 0 2.650638102143119 306.0
421.0 240.0 0 2.806557990504479 306.0
442.0 240.0 0 2.962477878865839 306.0
463.0 285.0 500 3.118397767227199 306.0
483.0 133.0 0 3.274317655588559 306.0
504.0 163.0 0 3.430237543949919 306.0
525.0 154.0 0 3.586157432311279 306.0
546.0 171.0 0 3.7420773206726388 306.0
568.0 195.0 0 3.8979972090339983 306.0
589.0 231.0 0 4.053917097395359 306.0
610.0 235.0 0 4.209836985756718 306.0
631.0 221.0 0 4.365756874118079 306.0
653.0 239.0 0 4.521676762479438 306.0
674.0 256.0 0 4.6775966508407985 306.0
695.0 303.0 0 4.833516539202158 306.0
716.0 338.0 0 4.989436427563518 306.0
738.0 342.0 0 5.145356315924879 306.0
759.0 342.0 0 5.301276204286238 305.0
800.0 342.0 0 5.457196092647599 305.0
822.0 310.0 0 5.613115981008958 304.0
842.0 337.0 0 5.7690358693703185 304.0
864.0 338.0 0 5.924955757731678 303.0
885.0 334.0 0 6.0808756460930375 303.0
907.0 337.0 0 6.236795534454398 303.0
928.0 357.0 0 6.392715422815758 302.0
949.0 373.0 0 6.548635311177118 302.0
970.0 394.0 0 6.704555199538477 301.0
992.0 392.0 0 6.860475087899838 301.0
1013.0 364.0 0 7.016394976261197 301.0
1034.0 394.0 0 7.172314864622558 300.0
1055.0 384.0 0 7.328234752983917 300.0
1077.0 385.0 0 7.4841546413452775 300.0
1098.0 387.0 0 7.640074529706637 299.0
1119.0 400.0 0 7.7959944180679965 299.0
1140.0 388.0 0 7.951914306429358 298.0
1162.0 382.0 0 8.107834194790717 298.0
1183.0 386.0 0 8.263754083152078 298.0
1204.0 403.0 0 8.419673971513436 297.0
1225.0 403.0 0 8.575593859874797 297.0
1247.0 403.0 0 8.731513748236157 296.0
1288.0 403.0 0 8.887433636597518 295.0
1309.0 308.0 0 9.043353524958876 294.0
1331.0 343.0 0 9.199273413320237 294.0
1351.0 339.0 0 9.355193301681597 293.0
1373.0 339.0 0 9.511113190042956 292.0
1394.0 342.0 0 9.667033078404316 291.0
1416.0 367.0 0 9.822952966765676 291.0
1436.0 368.0 0 9.978872855127037 290.0
1458.0 368.0 0 10.134792743488395 289.0
1479.0 377.0 0 10.290712631849757 289.0
1501.0 372.0 0 10.446632520211116 288.0
1521.0 394.0 0 10.602552408572476 287.0
1543.0 389.0 0 10.758472296933835 286.0
1564.0 372.0 0 10.914392185295197 286.0
1586.0 378.0 0 11.070312073656556 285.0
1606.0 374.0 0 11.226231962017916 284.0
1628.0 382.0 0 11.382151850379277 283.0
1649.0 399.0 0 11.538071738740637 283.0
1671.0 391.0 0 11.693991627101996 282.0
1691.0 397.0 0 11.849911515463356 281.0
1713.0 418.0 0 12.005831403824715 281.0
1734.0 397.0 0 12.161751292186075 280.0
1756.0 397.0 0 12.317671180547434 280.0
1797.0 397.0 0 12.473591068908796 280.0
1818.0 310.0 0 12.629510957270156 280.0
1839.0 325.0 0 12.785430845631517 280.0
1860.0 338.0 0 12.941350733992875 281.0
1882.0 332.0 0 13.097270622354236 281.0
1903.0 329.0 0 13.253190510715594 281.0
1924.0 332.0 0 13.409110399076955 281.0
1945.0 345.0 0 13.565030287438317 282.0
1967.0 375.0 0 13.720950175799675 282.0
1987.0 365.0 0 13.876870064161036 282.0
2009.0 387.0 0 14.032789952522394 282.0
2030.0 383.0 0 14.188709840883755 282.0
2052.0 377.0 0 14.344629729245115 283.0
2072.0 359.0 0 14.500549617606474 283.0
2094.0 383.0 0 14.656469505967834 283.0
2115.0 376.0 0 14.812389394329196 283.0
2137.0 387.0 0 14.968309282690555 283.0
2157.0 382.0 0 15.124229171051915 284.0
2179.0 384.0 0 15.280149059413274 284.0
2200.0 388.0 0 15.436068947774634 284.0
2222.0 387.0 0 15.591988836135993 284.0
2242.0 374.0 0 15.747908724497353 284.0
2264.0 374.0 0 15.903828612858716 285.0
2305.0 374.0 0 16.059748501220074 285.0
2326.0 319.0 0 16.215668389581435 285.0
2348.0 327.0 0 16.371588277942795 285.0
2369.0 343.0 0 16.527508166304155 285.0
2390.0 339.0 0 16.683428054665512 285.0
2411.0 342.0 0 16.839347943026873 285.0
2433.0 323.0 0 16.995267831388233 285.0
2454.0 338.0 0 17.151187719749593 285.0
2475.0 353.0 0 17.307107608110954 285.0
2496.0 372.0 0 17.463027496472314 286.0
2518.0 344.0 0 17.618947384833675 286.0
2538.0 336.0 0 17.774867273195035 286.0
2560.0 362.0 0 17.930787161556392 286.0
2581.0 367.0 0 18.086707049917752 286.0
2603.0 368.0 0 18.242626938279116 286.0
2623.0 359.0 0 18.398546826640473 286.0
2645.0 364.0 0 18.554466715001833 286.0
