Time	ECG	ECG_Normalized	Heart_Rate	EDA
228717.0 389.0 0 149.62593516209478 617.0
228739.0 387.0 0 248.58308773520747 617.0
228762.0 387.0 0 347.5402403083201 617.0
228804.0 442.0 500 446.4973928814328 617.0
228827.0 336.0 0 545.4545454545455 617.0
228848.0 339.0 0 525.3353204172877 617.0
228871.0 330.0 0 505.21609538002986 617.0
228893.0 335.0 0 485.09687034277204 617.0
228916.0 331.0 0 464.9776453055142 618.0
228938.0 285.0 0 444.8584202682564 618.0
228960.0 259.0 0 424.7391952309986 618.0
228982.0 257.0 0 404.61997019374076 618.0
229005.0 270.0 0 384.50074515648294 618.0
229027.0 277.0 0 364.3815201192251 618.0
229050.0 273.0 0 344.26229508196724 618.0
229071.0 294.0 0 324.1430700447094 618.0
229094.0 299.0 0 304.0238450074516 619.0
229116.0 327.0 0 283.9046199701938 619.0
229139.0 329.0 0 263.78539493293596 619.0
229161.0 282.0 0 243.66616989567808 619.0
229184.0 259.0 0 223.54694485842032 619.0
229205.0 251.0 0 203.42771982116244 619.0
229228.0 245.0 0 183.30849478390468 619.0
229250.0 245.0 0 163.1892697466468 619.0
229292.0 435.0 500 143.07004470938898 619.0
229315.0 339.0 0 122.95081967213115 619.0
229337.0 339.0 0 122.69927467547049 619.0
229360.0 329.0 0 122.44772967880985 618.0
229382.0 336.0 0 122.1961846821492 618.0
229404.0 337.0 0 121.94463968548855 618.0
229427.0 372.0 0 121.6930946888279 618.0
229449.0 364.0 0 121.44154969216726 618.0
229472.0 329.0 0 121.1900046955066 617.0
229493.0 289.0 0 120.93845969884596 617.0
229516.0 269.0 0 120.6869147021853 617.0
229538.0 256.0 0 120.43536970552466 617.0
229561.0 255.0 0 120.18382470886401 616.0
229583.0 233.0 0 119.93227971220335 616.0
229605.0 227.0 0 119.68073471554271 616.0
229627.0 231.0 0 119.42918971888206 616.0
229650.0 244.0 0 119.17764472222142 615.0
229672.0 291.0 0 118.92609972556076 615.0
229695.0 275.0 0 118.67455472890012 615.0
229716.0 246.0 0 118.42300973223946 615.0
229739.0 236.0 0 118.17146473557882 615.0
229761.0 236.0 0 117.91991973891817 614.0
229803.0 451.0 500 117.66837474225753 614.0
229826.0 344.0 0 117.41682974559687 614.0
229848.0 331.0 0 117.65645592875116 614.0
229871.0 332.0 0 117.89608211190543 614.0
229894.0 330.0 0 118.13570829505971 614.0
229915.0 346.0 0 118.37533447821399 614.0
229938.0 364.0 0 118.61496066136827 613.0
229960.0 402.0 0 118.85458684452254 613.0
229983.0 429.0 0 119.09421302767683 613.0
230005.0 413.0 0 119.3338392108311 613.0
230027.0 386.0 0 119.57346539398539 613.0
230049.0 356.0 0 119.81309157713966 613.0
230072.0 347.0 0 120.05271776029394 613.0
230094.0 333.0 0 120.29234394344822 612.0
230117.0 318.0 0 120.5319701266025 612.0
230138.0 327.0 0 120.77159630975677 612.0
230161.0 317.0 0 121.01122249291106 612.0
230183.0 313.0 0 121.25084867606533 612.0
230206.0 349.0 0 121.49047485921962 612.0
230228.0 353.0 0 121.73010104237389 612.0
230250.0 353.0 0 121.96972722552817 612.0
230293.0 458.0 500 122.20935340868245 612.0
230315.0 339.0 0 122.44897959183673 612.0
230337.0 336.0 0 122.22024550791674 612.0
230359.0 326.0 0 121.99151142399674 612.0
230382.0 330.0 0 121.76277734007675 612.0
230404.0 325.0 0 121.53404325615676 612.0
230427.0 299.0 0 121.30530917223676 612.0
230449.0 292.0 0 121.07657508831677 612.0
230471.0 317.0 0 120.84784100439677 612.0
230494.0 339.0 0 120.61910692047678 612.0
230516.0 361.0 0 120.39037283655679 612.0
230539.0 346.0 0 120.16163875263679 612.0
230560.0 310.0 0 119.9329046687168 612.0
230583.0 299.0 0 119.70417058479681 612.0
230605.0 291.0 0 119.47543650087681 612.0
230628.0 289.0 0 119.24670241695682 612.0
230650.0 273.0 0 119.01796833303683 612.0
230672.0 291.0 0 118.78923424911683 612.0
230694.0 286.0 0 118.56050016519684 612.0
230717.0 296.0 0 118.33176608127684 612.0
230739.0 327.0 0 118.10303199735685 612.0
230762.0 327.0 0 117.87429791343686 611.0
230804.0 463.0 500 117.64556382951686 611.0
230826.0 345.0 0 117.41682974559687 611.0
230849.0 338.0 0 117.68035307543184 611.0
230870.0 325.0 0 117.9438764052668 611.0
230893.0 325.0 0 118.20739973510177 611.0
230915.0 317.0 0 118.47092306493673 611.0
230938.0 306.0 0 118.7344463947717 611.0
230961.0 298.0 0 118.99796972460666 611.0
230982.0 304.0 0 119.26149305444163 611.0
231005.0 323.0 0 119.5250163842766 611.0
231027.0 352.0 0 119.78853971411156 611.0
231050.0 371.0 0 120.05206304394653 611.0
231072.0 355.0 0 120.31558637378149 611.0
231094.0 322.0 0 120.57910970361645 611.0
231116.0 298.0 0 120.84263303345142 611.0
231139.0 286.0 0 121.10615636328639 611.0
231161.0 280.0 0 121.36967969312136 611.0
231184.0 284.0 0 121.63320302295632 611.0
231205.0 278.0 0 121.89672635279129 611.0
231228.0 256.0 0 122.16024968262624 611.0
231250.0 256.0 0 122.42377301246121 611.0
231292.0 449.0 500 122.68729634229618 611.0
231315.0 343.0 0 122.95081967213115 611.0
231337.0 335.0 0 122.68885059612518 611.0
231360.0 332.0 0 122.42688152011922 611.0
231382.0 325.0 0 122.16491244411327 611.0
231404.0 337.0 0 121.9029433681073 611.0
231426.0 350.0 0 121.64097429210133 612.0
231449.0 268.0 0 121.37900521609538 612.0
231472.0 233.0 0 121.11703614008943 612.0
231494.0 237.0 0 120.85506706408346 612.0
231516.0 230.0 0 120.59309798807749 612.0
231538.0 248.0 0 120.33112891207153 612.0
231561.0 247.0 0 120.06915983606558 612.0
231583.0 273.0 0 119.80719076005961 613.0
231606.0 283.0 0 119.54522168405364 613.0
231627.0 256.0 0 119.28325260804769 613.0
231650.0 183.0 0 119.02128353204174 613.0
231672.0 173.0 0 118.75931445603577 613.0
231695.0 204.0 0 118.4973453800298 613.0
231717.0 178.0 0 118.23537630402384 613.0
231739.0 190.0 0 117.97340722801789 613.0
231761.0 190.0 0 117.71143815201192 613.0
231804.0 452.0 500 117.44946907600595 613.0
231826.0 340.0 0 117.1875 613.0
231848.0 337.0 0 117.44997078586036 613.0
231871.0 336.0 0 117.71244157172072 613.0
231893.0 332.0 0 117.97491235758108 612.0
231916.0 332.0 0 118.23738314344142 612.0
231937.0 319.0 0 118.49985392930178 612.0
231960.0 317.0 0 118.76232471516214 612.0
231982.0 252.0 0 119.0247955010225 612.0
232005.0 264.0 0 119.28726628688285 611.0
232028.0 228.0 0 119.54973707274321 611.0
232049.0 248.0 0 119.81220785860357 611.0
232072.0 276.0 0 120.07467864446392 611.0
232094.0 304.0 0 120.33714943032427 611.0
232117.0 310.0 0 120.59962021618463 611.0
232139.0 280.0 0 120.86209100204499 610.0
232161.0 275.0 0 121.12456178790535 610.0
232183.0 261.0 0 121.38703257376571 610.0
232206.0 286.0 0 121.64950335962607 610.0
232228.0 310.0 0 121.91197414548641 610.0
232251.0 310.0 0 122.17444493134677 610.0
232293.0 469.0 500 122.43691571720713 610.0
232315.0 344.0 0 122.69938650306749 610.0
232338.0 331.0 0 125.53487652729804 611.0
232359.0 334.0 0 128.37036655152858 611.0
232382.0 327.0 0 131.20585657575913 611.0
232404.0 341.0 0 134.04134659998968 612.0
232427.0 320.0 0 136.87683662422023 612.0
232449.0 354.0 0 139.71232664845078 612.0
232471.0 396.0 0 142.54781667268134 613.0
232493.0 429.0 0 145.3833066969119 613.0
232516.0 306.0 0 148.21879672114244 613.0
232539.0 330.0 0 151.054286745373 614.0
232561.0 339.0 0 153.88977676960354 614.0
